S.No.,Current Status,Recommended Weapon,Command Sent,Armed Weapon,Expected Next Status,Fired?,Class
8072,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8073,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8074,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8075,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8076,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8077,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8078,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8079,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8080,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8081,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8082,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8083,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8084,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8085,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8086,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8087,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8088,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8089,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8090,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8091,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8092,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8093,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8094,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8095,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8096,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8097,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8098,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8099,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8100,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8101,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8102,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8103,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8104,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8105,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8106,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8107,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8108,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8109,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8110,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8111,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8112,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8113,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8114,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8115,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8116,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8117,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8118,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8119,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8120,Unarmed,Heavy Torpedo,None,None,Unarmed,No,Non-Malicious
8121,Unarmed,Heavy Torpedo,Arm_Heavy,None,Armed,No,Non-Malicious
8122,Armed,Heavy Torpedo,None,Heavy Torpedo,Armed,No,Non-Malicious
8123,Armed,Heavy Torpedo,None,Heavy Torpedo,Armed,No,Non-Malicious
8124,Armed,Heavy Torpedo,None,Heavy Torpedo,Armed,No,Non-Malicious
8125,Armed,Heavy Torpedo,None,Heavy Torpedo,Armed,No,Non-Malicious
8126,Armed,Heavy Torpedo,Fire,Heavy Torpedo,Unarmed,No,Non-Malicious
8127,Unarmed,None,None,None,Unarmed,Yes,Non-Malicious
8128,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8129,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8130,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8131,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8132,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8133,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8134,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8135,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8136,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8137,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8138,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8139,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8140,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8141,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8142,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8143,Unarmed,Heavy Torpedo,None,None,Unarmed,No,Non-Malicious
8144,Unarmed,Heavy Torpedo,Arm_Heavy,None,Armed,No,Non-Malicious
8145,Armed,Heavy Torpedo,None,Heavy Torpedo,Armed,No,Non-Malicious
8146,Armed,Heavy Torpedo,None,Heavy Torpedo,Armed,No,Non-Malicious
8147,Armed,Heavy Torpedo,None,Heavy Torpedo,Armed,No,Non-Malicious
8148,Armed,Heavy Torpedo,None,Heavy Torpedo,Armed,No,Non-Malicious
8149,Armed,Heavy Torpedo,None,Heavy Torpedo,Armed,No,Non-Malicious
8150,Armed,Heavy Torpedo,None,Heavy Torpedo,Armed,No,Non-Malicious
8151,Armed,Heavy Torpedo,None,Heavy Torpedo,Armed,No,Non-Malicious
8152,Armed,Heavy Torpedo,None,Heavy Torpedo,Armed,No,Non-Malicious
8153,Armed,Heavy Torpedo,Fire,Heavy Torpedo,Unarmed,No,Non-Malicious
8154,Unarmed,Light Torpedo,None,None,Unarmed,Yes,Non-Malicious
8155,Unarmed,Light Torpedo,Arm_Light,None,Armed,No,Non-Malicious
8156,Armed,Light Torpedo,None,Light Torpedo,Armed,No,Non-Malicious
8157,Armed,Light Torpedo,None,Light Torpedo,Armed,No,Non-Malicious
8158,Armed,Light Torpedo,Fire,Light Torpedo,Unarmed,No,Non-Malicious
8159,Unarmed,None,None,None,Unarmed,Yes,Non-Malicious
8160,Unarmed,Light Torpedo,Arm_Light,None,Armed,No,Non-Malicious
8161,Armed,Light Torpedo,None,Light Torpedo,Armed,No,Non-Malicious
8162,Armed,Light Torpedo,Fire,Light Torpedo,Unarmed,No,Non-Malicious
8163,Unarmed,None,None,None,Unarmed,Yes,Non-Malicious
8164,Unarmed,Heavy Torpedo,None,None,Unarmed,No,Non-Malicious
8165,Unarmed,Heavy Torpedo,Arm_Heavy,None,Armed,No,Non-Malicious
8166,Armed,Heavy Torpedo,None,Heavy Torpedo,Armed,No,Non-Malicious
8167,Armed,Heavy Torpedo,None,Heavy Torpedo,Armed,No,Non-Malicious
8168,Armed,Heavy Torpedo,None,Heavy Torpedo,Armed,No,Non-Malicious
8169,Armed,Heavy Torpedo,Fire,Heavy Torpedo,Unarmed,No,Non-Malicious
8170,Unarmed,Heavy Torpedo,None,None,Unarmed,Yes,Non-Malicious
8171,Unarmed,Heavy Torpedo,None,None,Unarmed,No,Non-Malicious
8172,Unarmed,Heavy Torpedo,Arm_Heavy,None,Armed,No,Non-Malicious
8173,Armed,Heavy Torpedo,None,Heavy Torpedo,Armed,No,Non-Malicious
8174,Armed,Heavy Torpedo,None,Heavy Torpedo,Armed,No,Non-Malicious
8175,Armed,None,None,Heavy Torpedo,Armed,No,Non-Malicious
8176,Armed,Heavy Torpedo,Abort/Unarm,Heavy Torpedo,Unarmed,No,Non-Malicious
8177,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8178,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8179,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8180,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8181,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8182,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8183,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8184,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8185,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8186,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8187,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8188,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8189,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8190,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8191,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8192,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8193,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8194,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8195,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8196,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8197,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8198,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8199,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8200,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8201,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8202,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8203,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8204,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8205,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8206,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8207,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8208,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8209,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8210,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8211,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8212,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8213,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8214,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8215,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8216,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8217,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8218,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8219,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8220,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8221,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8222,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8223,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8224,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8225,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8226,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8227,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8228,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8229,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8230,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8231,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8232,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8233,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8234,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8235,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8236,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8237,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8238,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8239,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8240,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8241,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8242,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8243,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8244,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8245,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8246,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8247,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8248,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8249,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8250,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8251,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8252,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8253,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8254,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8255,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8256,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8257,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8258,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8259,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8260,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8261,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8262,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8263,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8264,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8265,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8266,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8267,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8268,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8269,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8270,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8271,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8272,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8273,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8274,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8275,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8276,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8277,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8278,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8279,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8280,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8281,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8282,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8283,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8284,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8285,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8286,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8287,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8288,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8289,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8290,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8291,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8292,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8293,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8294,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8295,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8296,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8297,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8298,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8299,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8300,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8301,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8302,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8303,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8304,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8305,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8306,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8307,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8308,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8309,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8310,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8311,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8312,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8313,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8314,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8315,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8316,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8317,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8318,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8319,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8320,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8321,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8322,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8323,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8324,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8325,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8326,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8327,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8328,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8329,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8330,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8331,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8332,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8333,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8334,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8335,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8336,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8337,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8338,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8339,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8340,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8341,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8342,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8343,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8344,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8345,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8346,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8347,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8348,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8349,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8350,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8351,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8352,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8353,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8354,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8355,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8356,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8357,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8358,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8359,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8360,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8361,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8362,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8363,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8364,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8365,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8366,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8367,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8368,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8369,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8370,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8371,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8372,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8373,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8374,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8375,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8376,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8377,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8378,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8379,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8380,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8381,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8382,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8383,Unarmed,None,Arm_Light,None,Armed,No,Malicious
8384,Unarmed,None,None,None,Unarmed,No,Malicious
8385,Unarmed,None,Arm_Light,None,Armed,No,Malicious
8386,Unarmed,None,None,None,Unarmed,No,Malicious
8387,Unarmed,None,Arm_Light,None,Armed,No,Non-Malicious
8388,Armed,None,None,Light Torpedo,Armed,No,Non-Malicious
8389,Armed,None,None,Light Torpedo,Armed,No,Non-Malicious
8390,Armed,None,Abort/Unarm,Light Torpedo,Unarmed,No,Non-Malicious
8391,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8392,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8393,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8394,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8395,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8396,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8397,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8398,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8399,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8400,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8401,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8402,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8403,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8404,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8405,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8406,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8407,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8408,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8409,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8410,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8411,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8412,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8413,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8414,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8415,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8416,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8417,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8418,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8419,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8420,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8421,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8422,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8423,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8424,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8425,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8426,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8427,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8428,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8429,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8430,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8431,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8432,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8433,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8434,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8435,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8436,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8437,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8438,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8439,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8440,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8441,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8442,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8443,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8444,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8445,Unarmed,None,None,None,Unarmed,No,Non-Malicious
8446,Unarmed,None,None,None,Unarmed,No,Non-Malicious
