S.No.,Current Status,Recommended Weapon,Command Sent,Armed Weapon,Expected Next Status,Fired?,Class,Prediction,Probability
1461,Armed,Light Torpedo,,Light Torpedo,Unarmed,Yes,Malicious,1,0.7133801344847649
1462,Unarmed,Heavy Torpedo,,Heavy Torpedo,Unarmed,No,Malicious,1,0.7133801344847649
1463,Armed,Light Torpedo,,Light Torpedo,Unarmed,No,Malicious,1,0.7133801344847649
1464,Armed,Heavy Torpedo,,Light Torpedo,Armed,Yes,Malicious,1,0.7133801344847649
1465,Armed,Heavy Torpedo,,Light Torpedo,Unarmed,Yes,Malicious,1,0.7133801344847649
1466,Unarmed,Heavy Torpedo,,Light Torpedo,Armed,No,Malicious,1,0.7133801344847649
1467,Unarmed,,,Heavy Torpedo,Unarmed,Yes,Malicious,1,0.7133801344847649
1468,Armed,,,Heavy Torpedo,Unarmed,No,Malicious,1,0.7133801344847649
1469,Unarmed,Light Torpedo,,Heavy Torpedo,Armed,Yes,Malicious,1,0.7133801344847649
1470,Unarmed,Light Torpedo,,Light Torpedo,Armed,Yes,Malicious,1,0.7133801344847649
1471,Armed,Light Torpedo,,Light Torpedo,Unarmed,Yes,Malicious,1,0.7133801344847649
1472,Armed,,,Heavy Torpedo,Unarmed,No,Malicious,1,0.7133801344847649
1473,Unarmed,Heavy Torpedo,,Light Torpedo,Unarmed,No,Malicious,1,0.7133801344847649
1474,Armed,,,Heavy Torpedo,Armed,Yes,Malicious,1,0.7133801344847649
1475,Unarmed,Light Torpedo,,Heavy Torpedo,Unarmed,No,Malicious,1,0.7133801344847649
1476,Armed,Heavy Torpedo,,Heavy Torpedo,Armed,Yes,Malicious,1,0.7133801344847649
1477,Unarmed,Heavy Torpedo,,Light Torpedo,Unarmed,No,Malicious,1,0.7133801344847649
1478,Armed,Heavy Torpedo,,Heavy Torpedo,Unarmed,Yes,Malicious,1,0.7133801344847649
1479,Armed,Light Torpedo,,Light Torpedo,Armed,Yes,Malicious,1,0.7133801344847649
1480,Unarmed,Heavy Torpedo,,Heavy Torpedo,Unarmed,No,Malicious,1,0.7133801344847649
1481,Armed,,,Heavy Torpedo,Armed,No,Malicious,1,0.7133801344847649
1482,Unarmed,Light Torpedo,,Heavy Torpedo,Armed,No,Malicious,1,0.7133801344847649
1483,Unarmed,Heavy Torpedo,,Heavy Torpedo,Unarmed,No,Malicious,1,0.7133801344847649
1484,Unarmed,Light Torpedo,,Heavy Torpedo,Unarmed,Yes,Malicious,1,0.7133801344847649
1485,Armed,,,Light Torpedo,Armed,Yes,Malicious,1,0.7133801344847649
1486,Unarmed,,,Light Torpedo,Armed,No,Malicious,1,0.7133801344847649
1487,Unarmed,Light Torpedo,,Heavy Torpedo,Unarmed,No,Malicious,1,0.7133801344847649
1488,Unarmed,Light Torpedo,,Heavy Torpedo,Unarmed,No,Malicious,1,0.7133801344847649
1489,Armed,Light Torpedo,,Light Torpedo,Armed,Yes,Malicious,1,0.7133801344847649
1490,Armed,,,Light Torpedo,Unarmed,No,Malicious,1,0.7133801344847649
1491,Armed,,,Light Torpedo,Unarmed,Yes,Malicious,1,0.7133801344847649
1492,Armed,Heavy Torpedo,,Heavy Torpedo,Armed,No,Malicious,1,0.7133801344847649
1493,Armed,Heavy Torpedo,,Heavy Torpedo,Unarmed,No,Malicious,1,0.7133801344847649
1494,Unarmed,Heavy Torpedo,,Heavy Torpedo,Unarmed,No,Malicious,1,0.7133801344847649
1495,Unarmed,Heavy Torpedo,,Light Torpedo,Unarmed,Yes,Malicious,1,0.7133801344847649
1496,Armed,,,Heavy Torpedo,Armed,No,Malicious,1,0.7133801344847649
1497,Armed,Light Torpedo,,Heavy Torpedo,Unarmed,Yes,Malicious,1,0.7133801344847649
1498,Unarmed,,,Light Torpedo,Armed,Yes,Malicious,1,0.7133801344847649
1499,Armed,Light Torpedo,,Light Torpedo,Armed,No,Malicious,1,0.7133801344847649
